route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
18220b7a6f4760db64daa1e21868ba08,249436,1803354,Rummu,Tallinn - Harku - Keila - Rummu,A>B1,51465,0
18220b7a6f4760db64daa1e21868ba08,249435,1803350,Rummu,Tallinn - Harku - Keila - Ämari - Rummu,A>B,51464,0
18220b7a6f4760db64daa1e21868ba08,249436,1803356,Rummu,Tallinn - Harku - Keila - Ämari - Rummu,A>B,51464,0
18220b7a6f4760db64daa1e21868ba08,249437,1803358,Rummu,Tallinn - Harku - Keila - Rummu,A>B1,51465,0
18220b7a6f4760db64daa1e21868ba08,249437,1803359,Balti jaam (train station),Rummu - Ämari - Keila - Harku - Tallinn,B>A,49594,0
18220b7a6f4760db64daa1e21868ba08,249438,1803361,Balti jaam (train station),Rummu - Ämari - Keila - Harku - Tallinn,B>A,49594,0
18220b7a6f4760db64daa1e21868ba08,249438,1803363,Balti jaam (train station),Rummu - Ämari - Keila - Harku - Tallinn,B>A,49594,0
18220b7a6f4760db64daa1e21868ba08,249438,1803365,Balti jaam (train station),Rummu - Ämari - Keila - Harku - Tallinn,B>A,49594,0
18220b7a6f4760db64daa1e21868ba08,249438,1803367,Balti jaam (train station),Rummu - Ämari - Keila - Harku - Tallinn,B>A,49594,0
18220b7a6f4760db64daa1e21868ba08,249438,1803360,Rummu,Tallinn - Harku - Keila - Ämari - Rummu,A>B,51464,0
18220b7a6f4760db64daa1e21868ba08,249438,1803362,Rummu,Tallinn - Harku - Keila - Ämari - Rummu,A>B,51464,0
18220b7a6f4760db64daa1e21868ba08,249438,1803364,Rummu,Tallinn - Harku - Keila - Ämari - Rummu,A>B,51464,0
18220b7a6f4760db64daa1e21868ba08,249438,1803366,Rummu,Tallinn - Harku - Keila - Ämari - Rummu,A>B,51464,0
20b4d7303b718a003e5b343f253fd442,249439,1803368,Audevälja,Keila - Padise - Audevälja,A1>B,51578,0
20b4d7303b718a003e5b343f253fd442,249440,1803371,Keila kirik,Audevälja - Padise - Keila,B>A1,49585,0
20b4d7303b718a003e5b343f253fd442,249439,1803369,Balti jaam (train station),Audevälja - Rummu - Ämari - Keila - Harku - Tallinn,B>A,49595,0
20b4d7303b718a003e5b343f253fd442,249440,1803370,Audevälja,Tallinn - Harku - Keila - Rummu - Audevälja,A>B,51466,0
eff1efad123b9d2dbaefc2833e012c0f,249481,1797722,Lümanda,Lümanda-Kihelkonna-Lümanda-Karala-Lümanda,A>B,43635,0
eff1efad123b9d2dbaefc2833e012c0f,249482,1797723,Lümanda,Lüm-Kotlandi-Koimla-Lüm-Kihelk-Viki-Kihelk-Lüm-Karala-Lüm,A>C,55879,0
6310724abc68645d10cbea1d295feafb,249792,1799441,Linna keskus,Linna keskus - Soontaga -  Linna keskus,A>B>A,58603,0
4a6c7261b2cf9bd8e9929a47fa6a4bad,249793,1799442,Leisi,Kuressaare-Eikla-Leisi,A>B,44547,0
4a6c7261b2cf9bd8e9929a47fa6a4bad,249794,1877493,Leisi,Kuressaare-Eikla-Leisi,A>B,44547,0
07b2edcfc8ba4ad91fbfd3277657066f,249798,1942399,Tõrva,Tõrva-Taagepera-Holdre-Tõrva,A>B,48977,0
a45301286ed8e2fd2eaa470c1b57fea4,249825,1877497,KURESSAARE,KUR-Eikla-Leisi-Pammana-Metsk-Leisi(Triigi sadam tellimisel)KUR,A>B,51143,0
1fd50282e2b8717630d45cec80594cad,249826,1799508,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249826,1799510,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249826,1799512,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249826,1799514,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249826,1799516,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249826,1799518,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249826,1799520,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249827,1799524,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249827,1799526,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249827,1799528,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249827,1799530,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249827,1799532,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249827,1799534,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249828,1799539,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249828,1799541,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249828,1799543,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249828,1799545,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249828,1799547,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249828,1799549,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249828,1799551,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249829,1799555,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249829,1799557,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249829,1799559,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249829,1799561,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249829,1799563,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249829,1799565,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249829,1799567,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249830,1799570,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249830,1799572,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249830,1799574,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249830,1799576,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249830,1799578,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249830,1799580,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249830,1799582,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249831,1799587,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249831,1799589,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249831,1799591,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249831,1799593,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249831,1799595,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249831,1799597,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249832,1799600,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249832,1799602,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249832,1799604,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249832,1799606,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249832,1799608,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249832,1799610,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249832,1799612,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249833,1799617,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249833,1799619,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249833,1799623,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249833,1799625,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249834,1799629,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249834,1799631,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249834,1799633,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249834,1799635,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249834,1799637,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249834,1799639,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249834,1799641,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249835,1799644,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249835,1799646,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249835,1799648,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249835,1799650,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249835,1799652,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249835,1799654,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249835,1799656,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249836,1799660,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249836,1799662,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249836,1799666,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249836,1799668,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249837,1799672,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249837,1799674,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249837,1799678,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249837,1799680,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249838,1799685,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249838,1799687,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249838,1799689,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249838,1799691,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249838,1799693,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249838,1799695,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249838,1799697,Seli,J. Sütiste tee - Seli,B>A,36535,1
1fd50282e2b8717630d45cec80594cad,249826,1799509,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249826,1799511,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249826,1799513,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249826,1799515,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249826,1799517,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249826,1799519,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249826,1799521,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249827,1799525,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249827,1799527,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249827,1799529,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249827,1799531,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249827,1799533,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249827,1799535,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249828,1799538,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249828,1799540,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249828,1799542,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249828,1799544,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249828,1799546,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249828,1799548,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249828,1799550,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249829,1799554,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249829,1799556,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249829,1799558,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249829,1799560,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249829,1799562,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249829,1799564,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249829,1799566,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249830,1799571,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249830,1799573,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249830,1799575,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249830,1799577,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249830,1799579,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249830,1799581,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249830,1799583,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249831,1799586,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249831,1799588,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249831,1799590,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249831,1799592,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249831,1799594,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249831,1799596,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249832,1799601,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249832,1799603,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249832,1799605,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249832,1799607,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249832,1799609,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249832,1799611,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249832,1799613,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249833,1799616,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249833,1799618,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249833,1799622,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249833,1799624,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249834,1799628,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249834,1799630,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249834,1799632,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249834,1799634,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249834,1799636,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249834,1799638,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249834,1799640,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249835,1799645,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249835,1799647,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249835,1799649,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249835,1799651,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249835,1799653,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249835,1799655,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249835,1799657,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249836,1799661,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249836,1799663,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249836,1799667,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249836,1799669,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249837,1799673,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249837,1799675,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249837,1799679,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249837,1799681,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249838,1799684,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249838,1799686,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249838,1799688,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249838,1799690,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249838,1799692,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249838,1799694,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
1fd50282e2b8717630d45cec80594cad,249838,1799696,J. Sütiste tee,Seli - J. Sütiste tee,A>B,36534,1
9b621ed1313820f06a53dcf7de646ae6,249853,1877498,Leisi,Kuressaare-Eikla-Leisi-Metsküla-Soela-Leisi,A>B,51145,0
8f1b353a5e7ad038da4951036aebdd3e,249871,1877499,KURESSAARE,Leisi-Eikla-Kiratsi-Kuressaare,A>B,51140,0
ca4eefcd0c4eed0d0fe66eddde724aa0,249878,1877501,KURESSAARE,Leisi-Eikla-Kuressaare,A>B,51141,0
ca4eefcd0c4eed0d0fe66eddde724aa0,249877,1877500,KURESSAARE,Jõiste-Leisi-Eikla-Kuressaare,B>A,51142,0
0a33c38f1ca0cbd6846f91e3977823da,249883,1803438,Tartu bussijaam,Tartu - Peedu - Elva - Rõngu - Rannu - Elva - Peedu - Tartu,A>C2>A,65504,0
687652aa7ff8bc3c3bf0f53bbd8cf8ef,249904,1800348,Mõtsu,Pärnu - Audru kool - Tõstamaa - Varbla kirik,A>C,55232,0
687652aa7ff8bc3c3bf0f53bbd8cf8ef,249903,1800347,Pärnu bussijaam,Lihula - Varbla - Tõstamaa - Audru kool - Pärnu,B>A,52242,0
687652aa7ff8bc3c3bf0f53bbd8cf8ef,249903,1800346,Lihula,Pärnu - Audru kool - Tõstamaa - Varbla - Lihula,A>B,52243,0
687652aa7ff8bc3c3bf0f53bbd8cf8ef,249904,1800349,Pärnu bussijaam,Varbla kirik - Tõstamaa - Audru kool - Pärnu,C>A,55231,0
cb8c31633beab6b71c4dd00f6b82159c,249905,1800350,Virtsu sadam,Pärnu - Audru kool - Tõstamaa - Varbla - Pivarootsi - Virtsu,A1>B,52246,0
cb8c31633beab6b71c4dd00f6b82159c,249905,1800351,Pärnu bussijaam,Virtsu - Pivarootsi - Varbla - Tõstamaa - Audru kool - Pärnu,B>A1,52245,0
303b8c470dd14f18486e875ef27a2e0b,249996,1803458,Tõrva,Tõrva - Soontaga - Tõrva,A>C>B,58514,0
2315236a141b59f162841e04f0904ff2,249998,1800487,Tõrva,Linna keskus -Tõrva,A>B,48170,0
10697d0c71f8ae3ad16752c8cd161ee6,250002,1800489,Valga bussijaam,Tõrva - Soontaga - Hummuli - Valga bussijaam,A>C>B,58607,0
de5a19e1fb24311571139879cbd8b6a7,250004,1877502,KURESSAARE,Kuressaare-Karja-Leisi-Karja-Eikla-Kuressaare,A>B,51196,0
9507e6d8e41a1750f0837423422e03ba,250023,1800504,Valga bussijaam,Tõrva - Soontaga - Ruusa - Hummuli - Valga,A>B,58606,0
ca4eefcd0c4eed0d0fe66eddde724aa0,250033,1877504,KURESSAARE,Jõiste-Leisi-Eikla-Kuressaare,B>A,51142,0
ca4eefcd0c4eed0d0fe66eddde724aa0,250034,1877505,KURESSAARE,Leisi-Eikla-Kuressaare,A>B,51141,0
ca4eefcd0c4eed0d0fe66eddde724aa0,250032,1877503,KURESSAARE,(Randküla)-Jõiste-Leisi-Eikla-Kuressaare,G>B>A,61745,0
1973028542b8abe359077c08ac320cb7,250037,1800763,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250037,1800771,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250037,1800773,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250037,1800777,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250037,1800779,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250037,1800781,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250037,1800783,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250037,1800785,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250038,1800788,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250038,1800794,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250038,1800798,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250038,1800800,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250038,1800806,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250038,1800808,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250039,1800811,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250039,1800821,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250039,1800823,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250039,1800827,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250039,1800829,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250039,1800831,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250040,1800835,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250040,1800843,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250040,1800845,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250040,1800849,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250040,1800851,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250041,1800858,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250041,1800860,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250041,1800864,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250041,1800866,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
1973028542b8abe359077c08ac320cb7,250041,1800870,Balti jaam (train station),Landi - Balti jaam,B>A,35014,1
