bus,2,85933,85933,Balti jaam,2255,Z
bus,21,86039,86039,Balti jaam,2361,Z
bus,85,86341,86341,Balti jaam,2663,Z
bus,84,86630,86630,Balti jaam,2952,Z
bus,66,86700,86700,Priisle,3022,Z
bus,41,86741,86741,Balti jaam,3063,Z
bus,2,87181,87181,Balti jaam,3503,Z
bus,21,87270,87270,Balti jaam,3592,Z
bus,8,83827,83779,Äigrumäe,133,Z
bus,3,84130,84120,Pelguranna,436,Z
bus,85,84231,84187,Balti jaam,537,Z
bus,41,84316,84282,Balti jaam,622,Z
bus,84,84360,84350,Balti jaam,666,Z
bus,2,84677,84667,Balti jaam,983,Z
bus,8,84937,84937,Äigrumäe,1243,Z
bus,21,85001,84779,Balti jaam,1307,Z
bus,66,85020,85020,Priisle,1326,Z
bus,3,85200,85200,Pelguranna,1506,Z
bus,85,85261,85261,Balti jaam,1567,Z
bus,59,85379,85379,Balti jaam,1685,Z
bus,84,85430,85430,Balti jaam,1736,Z
bus,41,85584,85584,Balti jaam,1890,Z
bus,2,85933,85933,Balti jaam,2239,Z
bus,21,86039,86039,Balti jaam,2345,Z
bus,85,86341,86341,Balti jaam,2647,Z
bus,84,86630,86630,Balti jaam,2936,Z
bus,66,86700,86700,Priisle,3006,Z
bus,41,86741,86741,Balti jaam,3047,Z
bus,2,87181,87181,Balti jaam,3487,Z
bus,21,87270,87270,Balti jaam,3576,Z
bus,8,83827,83779,Äigrumäe,118,Z
bus,3,84130,84120,Pelguranna,421,Z
bus,85,84231,84187,Balti jaam,522,Z
bus,41,84316,84282,Balti jaam,607,Z
bus,84,84360,84350,Balti jaam,651,Z
bus,2,84677,84667,Balti jaam,968,Z
bus,8,84937,84937,Äigrumäe,1228,Z
bus,21,85001,84779,Balti jaam,1292,Z
bus,66,85020,85020,Priisle,1311,Z
bus,3,85200,85200,Pelguranna,1491,Z
bus,85,85261,85261,Balti jaam,1552,Z
bus,59,85379,85379,Balti jaam,1670,Z
bus,84,85430,85430,Balti jaam,1721,Z
bus,41,85584,85584,Balti jaam,1875,Z
bus,2,85933,85933,Balti jaam,2224,Z
bus,21,86039,86039,Balti jaam,2330,Z
bus,85,86341,86341,Balti jaam,2632,Z
bus,84,86630,86630,Balti jaam,2921,Z
bus,66,86700,86700,Priisle,2991,Z
bus,41,86741,86741,Balti jaam,3032,Z
bus,2,87181,87181,Balti jaam,3472,Z
bus,21,87270,87270,Balti jaam,3561,Z
bus,8,83819,83779,Äigrumäe,95,Z
bus,3,84138,84120,Pelguranna,414,Z
bus,85,84223,84187,Balti jaam,499,Z
bus,41,84306,84282,Balti jaam,582,Z
bus,84,84360,84350,Balti jaam,636,Z
bus,2,84669,84667,Balti jaam,945,Z
bus,8,84937,84937,Äigrumäe,1213,Z
bus,21,84993,84779,Balti jaam,1269,Z
bus,66,85020,85020,Priisle,1296,Z
bus,3,85200,85200,Pelguranna,1476,Z
bus,85,85261,85261,Balti jaam,1537,Z
bus,59,85379,85379,Balti jaam,1655,Z
bus,84,85430,85430,Balti jaam,1706,Z
bus,41,85584,85584,Balti jaam,1860,Z
bus,2,85933,85933,Balti jaam,2209,Z
bus,21,86039,86039,Balti jaam,2315,Z
bus,85,86341,86341,Balti jaam,2617,Z
bus,84,86630,86630,Balti jaam,2906,Z
bus,66,86700,86700,Priisle,2976,Z
bus,41,86741,86741,Balti jaam,3017,Z
bus,2,87181,87181,Balti jaam,3457,Z
bus,21,87270,87270,Balti jaam,3546,Z
bus,8,83841,83779,Äigrumäe,102,Z
bus,3,84146,84120,Pelguranna,407,Z
bus,85,84221,84187,Balti jaam,482,Z
bus,41,84298,84282,Balti jaam,559,Z
bus,84,84360,84350,Balti jaam,621,Z
bus,2,84643,84667,Balti jaam,904,Z
bus,8,84937,84937,Äigrumäe,1198,Z
bus,21,85001,84779,Balti jaam,1262,Z
bus,66,85020,85020,Priisle,1281,Z
bus,3,85200,85200,Pelguranna,1461,Z
bus,85,85261,85261,Balti jaam,1522,Z
bus,59,85379,85379,Balti jaam,1640,Z
bus,84,85430,85430,Balti jaam,1691,Z
bus,41,85584,85584,Balti jaam,1845,Z
bus,2,85933,85933,Balti jaam,2194,Z
bus,21,86039,86039,Balti jaam,2300,Z
bus,85,86341,86341,Balti jaam,2602,Z
bus,84,86630,86630,Balti jaam,2891,Z
bus,66,86700,86700,Priisle,2961,Z
bus,41,86741,86741,Balti jaam,3002,Z
bus,2,87181,87181,Balti jaam,3442,Z
bus,21,87270,87270,Balti jaam,3531,Z
bus,8,83841,83779,Äigrumäe,86,Z
bus,3,84146,84120,Pelguranna,391,Z
bus,85,84221,84187,Balti jaam,466,Z
bus,41,84298,84282,Balti jaam,543,Z
bus,84,84360,84350,Balti jaam,605,Z
bus,2,84643,84667,Balti jaam,888,Z
bus,8,84937,84937,Äigrumäe,1182,Z
bus,21,85001,84779,Balti jaam,1246,Z
bus,66,85020,85020,Priisle,1265,Z
bus,3,85200,85200,Pelguranna,1445,Z
bus,85,85261,85261,Balti jaam,1506,Z
bus,59,85379,85379,Balti jaam,1624,Z
