bus,21,84120,83898,Balti jaam,549,Z
bus,42,84312,84312,Priisle,741,Z
bus,8,84360,84360,Äigrumäe,789,Z
bus,41,84666,84666,Balti jaam,1095,Z
bus,25,84792,84792,Reisisadama D-terminal,1221,Z
bus,42,84912,84912,Priisle,1341,Z
bus,21,85158,85158,Balti jaam,1587,Z
bus,54,85194,85194,Priisle,1623,Z
bus,42,85812,85812,Priisle,2241,Z
bus,41,85854,85854,Balti jaam,2283,Z
bus,21,86358,86358,Balti jaam,2787,Z
bus,54,86634,86634,Priisle,3063,Z
bus,42,86712,86712,Priisle,3141,Z
bus,41,87012,87012,Balti jaam,3441,Z
bus,42,83794,83712,Priisle,208,Z
bus,54,83878,83754,Priisle,292,Z
bus,21,84208,83898,Balti jaam,622,Z
bus,42,84312,84312,Priisle,726,Z
bus,8,84360,84360,Äigrumäe,774,Z
bus,41,84666,84666,Balti jaam,1080,Z
bus,25,84792,84792,Reisisadama D-terminal,1206,Z
bus,42,84912,84912,Priisle,1326,Z
bus,21,85158,85158,Balti jaam,1572,Z
bus,54,85194,85194,Priisle,1608,Z
bus,42,85812,85812,Priisle,2226,Z
bus,41,85854,85854,Balti jaam,2268,Z
bus,21,86358,86358,Balti jaam,2772,Z
bus,54,86634,86634,Priisle,3048,Z
bus,42,86712,86712,Priisle,3126,Z
bus,41,87012,87012,Balti jaam,3426,Z
bus,42,83792,83712,Priisle,191,Z
bus,54,83870,83754,Priisle,269,Z
bus,21,84198,83898,Balti jaam,597,Z
bus,42,84312,84312,Priisle,711,Z
bus,8,84360,84360,Äigrumäe,759,Z
bus,41,84666,84666,Balti jaam,1065,Z
bus,25,84792,84792,Reisisadama D-terminal,1191,Z
bus,42,84912,84912,Priisle,1311,Z
bus,21,85158,85158,Balti jaam,1557,Z
bus,54,85194,85194,Priisle,1593,Z
bus,42,85812,85812,Priisle,2211,Z
bus,41,85854,85854,Balti jaam,2253,Z
bus,21,86358,86358,Balti jaam,2757,Z
bus,54,86634,86634,Priisle,3033,Z
bus,42,86712,86712,Priisle,3111,Z
bus,41,87012,87012,Balti jaam,3411,Z
bus,42,83792,83712,Priisle,175,Z
bus,54,83870,83754,Priisle,253,Z
bus,21,84198,83898,Balti jaam,581,Z
bus,42,84312,84312,Priisle,695,Z
bus,8,84360,84360,Äigrumäe,743,Z
bus,41,84666,84666,Balti jaam,1049,Z
bus,25,84792,84792,Reisisadama D-terminal,1175,Z
bus,42,84912,84912,Priisle,1295,Z
bus,21,85158,85158,Balti jaam,1541,Z
bus,54,85194,85194,Priisle,1577,Z
bus,42,85812,85812,Priisle,2195,Z
bus,41,85854,85854,Balti jaam,2237,Z
bus,21,86358,86358,Balti jaam,2741,Z
bus,54,86634,86634,Priisle,3017,Z
bus,42,86712,86712,Priisle,3095,Z
bus,41,87012,87012,Balti jaam,3395,Z
bus,42,83796,83712,Priisle,164,Z
bus,54,83860,83754,Priisle,228,Z
bus,21,84194,83898,Balti jaam,562,Z
bus,42,84312,84312,Priisle,680,Z
bus,8,84360,84360,Äigrumäe,728,Z
bus,41,84666,84666,Balti jaam,1034,Z
bus,25,84792,84792,Reisisadama D-terminal,1160,Z
bus,42,84912,84912,Priisle,1280,Z
bus,21,85158,85158,Balti jaam,1526,Z
bus,54,85194,85194,Priisle,1562,Z
bus,42,85812,85812,Priisle,2180,Z
bus,41,85854,85854,Balti jaam,2222,Z
bus,21,86358,86358,Balti jaam,2726,Z
bus,54,86634,86634,Priisle,3002,Z
bus,42,86712,86712,Priisle,3080,Z
bus,41,87012,87012,Balti jaam,3380,Z
bus,42,83806,83712,Priisle,159,Z
bus,54,83872,83754,Priisle,225,Z
bus,21,84206,83898,Balti jaam,559,Z
bus,42,84312,84312,Priisle,665,Z
bus,8,84360,84360,Äigrumäe,713,Z
bus,41,84666,84666,Balti jaam,1019,Z
bus,25,84792,84792,Reisisadama D-terminal,1145,Z
bus,42,84912,84912,Priisle,1265,Z
bus,21,85158,85158,Balti jaam,1511,Z
bus,54,85194,85194,Priisle,1547,Z
bus,42,85812,85812,Priisle,2165,Z
bus,41,85854,85854,Balti jaam,2207,Z
bus,21,86358,86358,Balti jaam,2711,Z
bus,54,86634,86634,Priisle,2987,Z
bus,42,86712,86712,Priisle,3065,Z
bus,41,87012,87012,Balti jaam,3365,Z
bus,42,83806,83712,Priisle,143,Z
bus,54,83872,83754,Priisle,209,Z
bus,21,84206,83898,Balti jaam,543,Z
bus,42,84312,84312,Priisle,649,Z
bus,8,84360,84360,Äigrumäe,697,Z
bus,41,84666,84666,Balti jaam,1003,Z
bus,25,84792,84792,Reisisadama D-terminal,1129,Z
bus,42,84912,84912,Priisle,1249,Z
bus,21,85158,85158,Balti jaam,1495,Z
bus,54,85194,85194,Priisle,1531,Z
bus,42,85812,85812,Priisle,2149,Z
bus,41,85854,85854,Balti jaam,2191,Z
bus,21,86358,86358,Balti jaam,2695,Z
bus,54,86634,86634,Priisle,2971,Z
bus,42,86712,86712,Priisle,3049,Z
bus,41,87012,87012,Balti jaam,3349,Z
bus,42,83804,83712,Priisle,126,Z
bus,54,83882,83754,Priisle,204,Z
bus,21,84204,83898,Balti jaam,526,Z
bus,42,84312,84312,Priisle,634,Z
bus,8,84360,84360,Äigrumäe,682,Z
bus,41,84666,84666,Balti jaam,988,Z
bus,25,84792,84792,Reisisadama D-terminal,1114,Z
bus,42,84912,84912,Priisle,1234,Z
bus,21,85158,85158,Balti jaam,1480,Z
bus,54,85194,85194,Priisle,1516,Z
bus,42,85812,85812,Priisle,2134,Z
bus,41,85854,85854,Balti jaam,2176,Z
bus,21,86358,86358,Balti jaam,2680,Z
bus,54,86634,86634,Priisle,2956,Z
bus,42,86712,86712,Priisle,3034,Z
bus,41,87012,87012,Balti jaam,3334,Z
bus,42,83800,83712,Priisle,107,Z
bus,54,83880,83754,Priisle,187,Z
bus,21,84202,83898,Balti jaam,509,Z
bus,42,84312,84312,Priisle,619,Z
bus,8,84360,84360,Äigrumäe,667,Z
bus,41,84666,84666,Balti jaam,973,Z
bus,25,84792,84792,Reisisadama D-terminal,1099,Z
bus,42,84912,84912,Priisle,1219,Z
bus,21,85158,85158,Balti jaam,1465,Z
bus,54,85194,85194,Priisle,1501,Z
bus,42,85812,85812,Priisle,2119,Z
bus,41,85854,85854,Balti jaam,2161,Z
bus,21,86358,86358,Balti jaam,2665,Z
bus,54,86634,86634,Priisle,2941,Z
bus,42,86712,86712,Priisle,3019,Z
bus,41,87012,87012,Balti jaam,3319,Z
bus,42,83794,83712,Priisle,85,Z
bus,54,83880,83754,Priisle,171,Z
bus,21,84194,83898,Balti jaam,485,Z
bus,42,84312,84312,Priisle,603,Z
bus,8,84360,84360,Äigrumäe,651,Z
bus,41,84666,84666,Balti jaam,957,Z
bus,25,84792,84792,Reisisadama D-terminal,1083,Z
bus,42,84912,84912,Priisle,1203,Z
bus,21,85158,85158,Balti jaam,1449,Z
bus,54,85194,85194,Priisle,1485,Z
bus,42,85812,85812,Priisle,2103,Z
bus,41,85854,85854,Balti jaam,2145,Z
bus,21,86358,86358,Balti jaam,2649,Z
bus,54,86634,86634,Priisle,2925,Z
bus,42,86712,86712,Priisle,3003,Z
bus,41,87012,87012,Balti jaam,3303,Z
bus,42,83794,83712,Priisle,70,Z
bus,54,83880,83754,Priisle,156,Z
bus,21,84194,83898,Balti jaam,470,Z
bus,42,84312,84312,Priisle,588,Z
bus,8,84360,84360,Äigrumäe,636,Z
bus,41,84666,84666,Balti jaam,942,Z
bus,25,84792,84792,Reisisadama D-terminal,1068,Z
bus,42,84912,84912,Priisle,1188,Z
bus,21,85158,85158,Balti jaam,1434,Z
bus,54,85194,85194,Priisle,1470,Z
bus,42,85812,85812,Priisle,2088,Z
bus,41,85854,85854,Balti jaam,2130,Z
bus,21,86358,86358,Balti jaam,2634,Z
bus,54,86634,86634,Priisle,2910,Z
bus,42,86712,86712,Priisle,2988,Z
bus,41,87012,87012,Balti jaam,3288,Z
bus,42,83816,83712,Priisle,77,Z
bus,54,83878,83754,Priisle,139,Z
bus,21,84202,83898,Balti jaam,463,Z
bus,42,84298,84312,Priisle,559,Z
bus,8,84360,84360,Äigrumäe,621,Z
bus,41,84666,84666,Balti jaam,927,Z
bus,25,84792,84792,Reisisadama D-terminal,1053,Z
bus,42,84912,84912,Priisle,1173,Z
bus,21,85158,85158,Balti jaam,1419,Z
bus,54,85194,85194,Priisle,1455,Z
bus,42,85812,85812,Priisle,2073,Z
bus,41,85854,85854,Balti jaam,2115,Z
bus,21,86358,86358,Balti jaam,2619,Z
bus,54,86634,86634,Priisle,2895,Z
bus,42,86712,86712,Priisle,2973,Z
bus,41,87012,87012,Balti jaam,3273,Z
bus,42,83816,83712,Priisle,61,Z
bus,54,83878,83754,Priisle,123,Z
bus,21,84202,83898,Balti jaam,447,Z
bus,42,84298,84312,Priisle,543,Z
bus,8,84360,84360,Äigrumäe,605,Z
bus,41,84666,84666,Balti jaam,911,Z
bus,25,84792,84792,Reisisadama D-terminal,1037,Z
bus,42,84912,84912,Priisle,1157,Z
bus,21,85158,85158,Balti jaam,1403,Z
bus,54,85194,85194,Priisle,1439,Z
bus,42,85812,85812,Priisle,2057,Z
bus,41,85854,85854,Balti jaam,2099,Z
bus,21,86358,86358,Balti jaam,2603,Z
bus,54,86634,86634,Priisle,2879,Z
bus,42,86712,86712,Priisle,2957,Z
bus,41,87012,87012,Balti jaam,3257,Z
bus,42,83820,83712,Priisle,50,Z
bus,54,83882,83754,Priisle,112,Z
bus,21,84186,83898,Balti jaam,416,Z
bus,42,84300,84312,Priisle,530,Z
bus,8,84360,84360,Äigrumäe,590,Z
bus,41,84666,84666,Balti jaam,896,Z
bus,25,84801,84792,Reisisadama D-terminal,1031,Z
bus,42,84912,84912,Priisle,1142,Z
bus,21,85158,85158,Balti jaam,1388,Z
bus,54,85194,85194,Priisle,1424,Z
bus,42,85812,85812,Priisle,2042,Z
bus,41,85854,85854,Balti jaam,2084,Z
bus,21,86358,86358,Balti jaam,2588,Z
bus,54,86634,86634,Priisle,2864,Z
bus,42,86712,86712,Priisle,2942,Z
bus,41,87012,87012,Balti jaam,3242,Z
bus,42,83820,83712,Priisle,35,Z
bus,54,83886,83754,Priisle,101,Z
bus,21,84194,83898,Balti jaam,409,Z
bus,42,84290,84312,Priisle,505,Z
bus,8,84360,84360,Äigrumäe,575,Z
bus,41,84666,84666,Balti jaam,881,Z
bus,25,84803,84792,Reisisadama D-terminal,1018,Z
bus,42,84912,84912,Priisle,1127,Z
bus,21,85158,85158,Balti jaam,1373,Z
bus,54,85194,85194,Priisle,1409,Z
bus,42,85812,85812,Priisle,2027,Z
bus,41,85854,85854,Balti jaam,2069,Z
bus,21,86358,86358,Balti jaam,2573,Z
bus,54,86634,86634,Priisle,2849,Z
bus,42,86712,86712,Priisle,2927,Z
bus,41,87012,87012,Balti jaam,3227,Z
bus,42,83820,83712,Priisle,19,Z
bus,54,83886,83754,Priisle,85,Z
bus,21,84194,83898,Balti jaam,393,Z
bus,42,84290,84312,Priisle,489,Z
bus,8,84360,84360,Äigrumäe,559,Z
bus,41,84666,84666,Balti jaam,865,Z
bus,25,84803,84792,Reisisadama D-terminal,1002,Z
bus,42,84912,84912,Priisle,1111,Z
bus,21,85158,85158,Balti jaam,1357,Z
bus,54,85194,85194,Priisle,1393,Z
bus,42,85812,85812,Priisle,2011,Z
bus,41,85854,85854,Balti jaam,2053,Z
bus,21,86358,86358,Balti jaam,2557,Z
bus,54,86634,86634,Priisle,2833,Z
bus,42,86712,86712,Priisle,2911,Z
bus,41,87012,87012,Balti jaam,3211,Z
bus,54,83888,83754,Priisle,72,Z
bus,21,84190,83898,Balti jaam,374,Z
bus,42,84302,84312,Priisle,486,Z
bus,8,84360,84360,Äigrumäe,544,Z
bus,41,84666,84666,Balti jaam,850,Z
bus,25,84805,84792,Reisisadama D-terminal,989,Z
bus,42,84912,84912,Priisle,1096,Z
bus,21,85158,85158,Balti jaam,1342,Z
bus,54,85194,85194,Priisle,1378,Z
bus,42,85812,85812,Priisle,1996,Z
bus,41,85854,85854,Balti jaam,2038,Z
bus,21,86358,86358,Balti jaam,2542,Z
bus,54,86634,86634,Priisle,2818,Z
bus,42,86712,86712,Priisle,2896,Z
bus,41,87012,87012,Balti jaam,3196,Z
bus,54,83888,83754,Priisle,57,Z
bus,21,84190,83898,Balti jaam,359,Z
bus,42,84302,84312,Priisle,471,Z
bus,8,84360,84360,Äigrumäe,529,Z
bus,41,84666,84666,Balti jaam,835,Z
bus,25,84805,84792,Reisisadama D-terminal,974,Z
bus,42,84912,84912,Priisle,1081,Z
bus,21,85158,85158,Balti jaam,1327,Z
bus,54,85194,85194,Priisle,1363,Z
bus,42,85812,85812,Priisle,1981,Z
bus,41,85854,85854,Balti jaam,2023,Z
bus,21,86358,86358,Balti jaam,2527,Z
bus,54,86634,86634,Priisle,2803,Z
bus,42,86712,86712,Priisle,2881,Z
bus,41,87012,87012,Balti jaam,3181,Z
bus,54,83890,83754,Priisle,43,Z
bus,21,84188,83898,Balti jaam,341,Z
bus,42,84286,84312,Priisle,439,Z
bus,8,84360,84360,Äigrumäe,513,Z
bus,41,84666,84666,Balti jaam,819,Z
bus,25,84801,84792,Reisisadama D-terminal,954,Z
bus,42,84912,84912,Priisle,1065,Z
bus,21,85158,85158,Balti jaam,1311,Z
bus,54,85194,85194,Priisle,1347,Z
bus,42,85812,85812,Priisle,1965,Z
bus,41,85854,85854,Balti jaam,2007,Z
bus,21,86358,86358,Balti jaam,2511,Z
bus,54,86634,86634,Priisle,2787,Z
bus,42,86712,86712,Priisle,2865,Z
bus,41,87012,87012,Balti jaam,3165,Z
bus,54,83890,83754,Priisle,28,Z
bus,21,84192,83898,Balti jaam,330,Z
bus,42,84284,84312,Priisle,422,Z
bus,8,84360,84360,Äigrumäe,498,Z
bus,41,84676,84666,Balti jaam,814,Z
bus,25,84797,84792,Reisisadama D-terminal,935,Z
bus,42,84912,84912,Priisle,1050,Z
bus,21,85158,85158,Balti jaam,1296,Z
bus,54,85194,85194,Priisle,1332,Z
bus,42,85812,85812,Priisle,1950,Z
bus,41,85854,85854,Balti jaam,1992,Z
bus,21,86358,86358,Balti jaam,2496,Z
bus,54,86634,86634,Priisle,2772,Z
bus,42,86712,86712,Priisle,2850,Z
bus,41,87012,87012,Balti jaam,3150,Z
bus,54,83888,83754,Priisle,11,Z
bus,21,84198,83898,Balti jaam,321,Z
bus,42,84300,84312,Priisle,423,Z
bus,8,84360,84360,Äigrumäe,483,Z
bus,41,84676,84666,Balti jaam,799,Z
bus,25,84813,84792,Reisisadama D-terminal,936,Z
bus,42,84912,84912,Priisle,1035,Z
bus,21,85158,85158,Balti jaam,1281,Z
bus,54,85194,85194,Priisle,1317,Z
bus,42,85812,85812,Priisle,1935,Z
bus,41,85854,85854,Balti jaam,1977,Z
bus,21,86358,86358,Balti jaam,2481,Z
bus,54,86634,86634,Priisle,2757,Z
bus,42,86712,86712,Priisle,2835,Z
bus,41,87012,87012,Balti jaam,3135,Z
bus,21,84198,83898,Balti jaam,305,Z
bus,42,84300,84312,Priisle,407,Z
bus,8,84360,84360,Äigrumäe,467,Z
bus,41,84676,84666,Balti jaam,783,Z
bus,25,84813,84792,Reisisadama D-terminal,920,Z
bus,42,84912,84912,Priisle,1019,Z
bus,21,85158,85158,Balti jaam,1265,Z
bus,54,85194,85194,Priisle,1301,Z
bus,42,85812,85812,Priisle,1919,Z
bus,41,85854,85854,Balti jaam,1961,Z
bus,21,86358,86358,Balti jaam,2465,Z
bus,54,86634,86634,Priisle,2741,Z
bus,42,86712,86712,Priisle,2819,Z
bus,41,87012,87012,Balti jaam,3119,Z
bus,21,84190,83898,Balti jaam,282,Z
bus,42,84292,84312,Priisle,384,Z
bus,8,84360,84360,Äigrumäe,452,Z
bus,41,84676,84666,Balti jaam,768,Z
bus,25,84813,84792,Reisisadama D-terminal,905,Z
bus,42,84912,84912,Priisle,1004,Z
bus,21,85158,85158,Balti jaam,1250,Z
bus,54,85194,85194,Priisle,1286,Z
bus,42,85812,85812,Priisle,1904,Z
bus,41,85854,85854,Balti jaam,1946,Z
bus,21,86358,86358,Balti jaam,2450,Z
bus,54,86634,86634,Priisle,2726,Z
bus,42,86712,86712,Priisle,2804,Z
bus,41,87012,87012,Balti jaam,3104,Z
bus,21,84190,83898,Balti jaam,267,Z
bus,42,84292,84312,Priisle,369,Z
bus,8,84360,84360,Äigrumäe,437,Z
bus,41,84676,84666,Balti jaam,753,Z
bus,25,84813,84792,Reisisadama D-terminal,890,Z
bus,42,84912,84912,Priisle,989,Z
bus,21,85158,85158,Balti jaam,1235,Z
bus,54,85194,85194,Priisle,1271,Z
bus,42,85812,85812,Priisle,1889,Z
bus,41,85854,85854,Balti jaam,1931,Z
bus,21,86358,86358,Balti jaam,2435,Z
bus,54,86634,86634,Priisle,2711,Z
bus,42,86712,86712,Priisle,2789,Z
bus,41,87012,87012,Balti jaam,3089,Z
bus,21,84180,83898,Balti jaam,241,Z
bus,42,84282,84312,Priisle,343,Z
bus,8,84370,84360,Äigrumäe,431,Z
bus,41,84676,84666,Balti jaam,737,Z
bus,25,84807,84792,Reisisadama D-terminal,868,Z
bus,42,84912,84912,Priisle,973,Z
bus,21,85158,85158,Balti jaam,1219,Z
bus,54,85194,85194,Priisle,1255,Z
bus,42,85812,85812,Priisle,1873,Z
bus,41,85854,85854,Balti jaam,1915,Z
bus,21,86358,86358,Balti jaam,2419,Z
bus,54,86634,86634,Priisle,2695,Z
bus,42,86712,86712,Priisle,2773,Z
bus,41,87012,87012,Balti jaam,3073,Z
bus,21,84204,83898,Balti jaam,250,Z
bus,42,84300,84312,Priisle,346,Z
bus,8,84370,84360,Äigrumäe,416,Z
bus,41,84676,84666,Balti jaam,722,Z
bus,25,84803,84792,Reisisadama D-terminal,849,Z
bus,42,84912,84912,Priisle,958,Z
bus,21,85158,85158,Balti jaam,1204,Z
bus,54,85194,85194,Priisle,1240,Z
bus,42,85812,85812,Priisle,1858,Z
bus,41,85854,85854,Balti jaam,1900,Z
bus,21,86358,86358,Balti jaam,2404,Z
bus,54,86634,86634,Priisle,2680,Z
bus,42,86712,86712,Priisle,2758,Z
bus,41,87012,87012,Balti jaam,3058,Z
bus,21,84194,83898,Balti jaam,225,Z
bus,42,84302,84312,Priisle,333,Z
bus,8,84370,84360,Äigrumäe,401,Z
bus,41,84676,84666,Balti jaam,707,Z
bus,25,84809,84792,Reisisadama D-terminal,840,Z
bus,42,84912,84912,Priisle,943,Z
bus,21,85158,85158,Balti jaam,1189,Z
bus,54,85194,85194,Priisle,1225,Z
bus,42,85812,85812,Priisle,1843,Z
bus,41,85854,85854,Balti jaam,1885,Z
bus,21,86358,86358,Balti jaam,2389,Z
bus,54,86634,86634,Priisle,2665,Z
bus,42,86712,86712,Priisle,2743,Z
bus,41,87012,87012,Balti jaam,3043,Z
bus,21,84194,83898,Balti jaam,209,Z
bus,42,84302,84312,Priisle,317,Z
bus,8,84370,84360,Äigrumäe,385,Z
bus,41,84676,84666,Balti jaam,691,Z
bus,25,84809,84792,Reisisadama D-terminal,824,Z
bus,42,84912,84912,Priisle,927,Z
bus,21,85158,85158,Balti jaam,1173,Z
bus,54,85194,85194,Priisle,1209,Z
bus,42,85812,85812,Priisle,1827,Z
bus,41,85854,85854,Balti jaam,1869,Z
bus,21,86358,86358,Balti jaam,2373,Z
bus,54,86634,86634,Priisle,2649,Z
bus,42,86712,86712,Priisle,2727,Z
bus,41,87012,87012,Balti jaam,3027,Z
bus,21,84192,83898,Balti jaam,192,Z
